# x-coord    y-coord  labels
209543.00  365168.00          13
361919.00  294998.00           9
361930.00  259384.00           9
376623.00  262496.00           9
371791.00  265900.00           9
440707.00  216558.00           9
469858.00  244912.00          15
308001.00  222803.00           9
323573.00  273385.00           9
349142.00  255202.00           9
444388.00  259924.00           9
393646.00  238842.00           9
330009.00  243088.00           9
378594.00  249213.00           9
400335.00  237432.00           9
355738.00  204014.00           9
359975.00  254885.00           9
329603.00  226734.00           9
352921.00  313118.00           9
311685.00  131526.00           9
366929.00  234112.00           9
412085.00  257545.00           9
388425.00  278070.00           9
357530.00  156084.00           9
340073.00  309310.00           9
242062.00  252190.00           5
363716.00  268496.00           9
387233.00  344904.00          11
371194.00  224611.00           9
392940.00  279360.00           9
375102.00  253859.00           9
225119.00  255876.00           5
426118.00  210007.00           9
428853.00  268412.00           9
288843.00  218799.00           9
314790.00  284652.00           9
372376.00  227138.00           9
299006.00  215768.00           9
366906.00  252238.00           9
401572.00  291642.00           9
379874.00  172823.00           9
437513.00  257889.00           9
403691.00  370156.00          11
361343.00  227074.00           9
359421.00  252852.00           9
358505.00  250123.00           9
362264.00  264643.00           9
374383.00  270293.00           9
405428.00  268035.00           9
277812.00  260263.00           5
373700.00  343552.00           9
362479.00  262454.00           9
372497.00  303603.00           9
335451.00  354275.00           9
365896.00  245595.00           9
345956.00  296087.00           9
357537.00  229433.00           9
365702.00  255455.00           9
395386.00  257424.00           9
519906.00  166308.00          15
306460.00  393688.00           1
494879.00  326928.00          15
453227.00  316780.00          15
361966.00  234502.00           9
424095.00  289136.00           9
401655.00  222404.00           9
447526.00  304103.00          15
360220.00  282158.00           9
374224.00  260382.00           9
354087.00  275787.00           9
243521.00  345973.00          13
437125.00  308443.00           9
393824.00  265740.00           9
479013.00  235415.00          15
392774.00  161761.00           9
303719.00  347308.00          13
358407.00  254302.00           9
466702.00  284900.00          15
284192.00  290445.00          13
357432.00  248098.00           9
338000.00  243396.00           9
451522.00  359126.00          11
354734.00  252442.00           9
298712.00  198145.00           9
306208.00  306436.00           9
377621.00  248114.00           9
384833.00  273188.00           9
361537.00  255233.00           9
329194.00  306933.00           9
385937.00  310193.00           9
485789.00  304392.00          15
335920.00  375037.00           1
432201.00  288263.00           9
324529.00  165951.00           9
366101.00  254063.00           9
453431.00  261666.00           9
425809.00  211298.00           9
291290.00  244291.00           9
369109.00  239460.00           9
370442.00  259474.00           9
359927.00  264137.00           9
500243.00  291933.00          15
364912.00  255010.00           9
323156.00  336648.00           9
387091.00  172986.00           9
467033.00  272452.00          15
355878.00  279352.00           9
364475.00  257207.00           9
346997.00  286097.00           9
403495.00  275844.00           9
381640.00  260309.00           9
374511.00  226896.00           9
365305.00  258053.00           9
497851.00  299612.00          15
354960.00  250630.00           9
353231.00  314720.00           9
372067.00  244599.00           9
372672.00  209691.00           9
359804.00  271823.00           9
376516.00  337552.00           9
434085.00  186749.00           9
419591.00  387437.00          11
406810.00  262896.00           9
368037.00  361806.00          11
416435.00  287511.00           9
465371.00  223637.00           9
364434.00  251100.00           9
351961.00  327411.00           9
312155.00  248641.00           9
401454.00  259827.00           9
339795.00  198700.00           9
331984.00  264593.00           9
414922.00  233986.00           9
338021.00  293904.00           9
483213.00  233152.00          15
419339.00  193737.00           9
391428.00  264871.00           9
428292.00  239901.00           9
297664.00  231890.00           9
355844.00  216833.00           9
394367.00  224203.00           9
305416.00  250962.00           9
381494.00  265540.00           9
362896.00  255011.00           9
261300.00  205045.00           5
211558.00  285224.00          13
292856.00  239467.00           9
402940.00  210108.00           9
406287.00  284106.00           9
372452.00  241986.00           9
315824.00  322631.00           9
368253.00  259040.00           9
297057.00  235347.00           9
478649.00  284530.00          15
337918.00  149136.00           9
374193.00  221208.00           9
403229.00  304411.00           9
359619.00  247388.00           9
358911.00  225566.00           9
370575.00  232259.00           9
402615.00  269364.00           9
391994.00  216947.00           9
376325.00  224685.00           9
363088.00  257297.00           9
404105.00  289846.00           9
433393.00  320435.00          11
393465.00  252682.00           9
360359.00  305127.00           9
353633.00  280725.00           9
341901.00  278170.00           9
381571.00  245266.00           9
372189.00  253103.00           9
287158.00  290321.00          13
366135.00  254197.00           9
318748.00  272781.00           9
344095.00  271727.00           9
391959.00  263415.00           9
372760.00  250286.00           9
410849.00  274159.00           9
360480.00  255666.00           9
454370.00  216887.00           9
381615.00  245618.00           9
344180.00  307048.00           9
404644.00  278496.00           9
363845.00  255865.00           9
368750.00  262753.00           9
356247.00  297674.00           9
370202.00  332043.00           9
333503.00  278211.00           9
364956.00  199515.00           9
350017.00  264379.00           9
358027.00  246816.00           9
478336.00  203240.00           9
384291.00  185775.00           9
461653.00  306201.00          15
325898.00  264633.00           9
346121.00  279410.00           9
368329.00  337052.00           9
403038.00  130350.00           9
361513.00  412956.00           1
347954.00  366639.00          11
428600.00  159483.00           9
337003.00  265646.00           9
416167.00  259800.00           9
356259.00  284622.00           9
411684.00  236735.00           9
371526.00  277640.00           9
284655.00  166376.00           5
360142.00  263952.00           9
436766.00  127544.00           9
228167.00  277094.00           5
247333.00  212247.00           5
255191.00  302372.00          13
348419.00  315214.00           9
231364.00  240971.00           5
465763.00  329259.00          15
335283.00  241695.00           9
300834.00  240408.00           9
370494.00  287729.00           9
392840.00  259260.00           9
371910.00  234448.00           9
452608.00  347360.00          11
359749.00  224076.00           9
328382.00  294070.00           9
380962.00  250151.00           9
385193.00  260162.00           9
369793.00  187769.00           9
347974.00  263846.00           9
426191.00  265716.00           9
329392.00  230299.00           9
309386.00  240929.00           9
418441.00  304357.00           9
364501.00  247624.00           9
265246.00  239326.00           5
377759.00  245031.00           9
367091.00  170324.00           9
234074.00  227916.00           5
365313.00  247860.00           9
365901.00  383182.00          11
400135.00  320196.00           9
252011.00  214993.00           5
381294.00  196315.00           9
357913.00  264787.00           9
355563.00  262586.00           9
362738.00  260908.00           9
359120.00  261369.00           9
374598.00  256331.00           9
377837.00  339584.00           9
368272.00  294414.00           9
382711.00  271442.00           9
396693.00  276715.00           9
363904.00  269007.00           9
412914.00  207012.00           9
367195.00  255222.00           9
362420.00  255883.00           9
341858.00  343156.00           9
286091.00  304241.00          13
332947.00  206279.00           9
261506.00  177503.00           5
285011.00  328921.00          13
365971.00  261489.00           9
242158.00  283269.00          13
292556.00  271953.00           9
359999.00  290157.00           9
392327.00  319272.00           9
267717.00  302667.00          13
382346.00  202467.00           9
404120.00  134061.00           9
483045.00  203744.00          15
365313.00  257698.00           9
339362.00  276515.00           9
382253.00  273636.00           9
324486.00  239977.00           9
334829.00  318358.00           9
345808.00  254880.00           9
292369.00  352941.00          13
399439.00  104156.00           9
302007.00  384121.00           1
379228.00  231419.00           9
376825.00  216849.00           9
346275.00  289391.00           9
393359.00  277288.00           9
401212.00  210189.00           9
402303.00  267053.00           9
395164.00  193456.00           9
363629.00  260197.00           9
296136.00  272918.00           9
396029.00  328031.00           9
366183.00  255345.00           9
415280.00  270246.00           9
343960.00  298257.00           9
346437.00  222924.00           9
378468.00  276754.00           9
356940.00  250724.00           9
430221.00  297722.00           9
360045.00  258277.00           9
288037.00  168597.00           5
351630.00  245530.00           9
339735.00  210170.00           9
278576.00  293027.00          13
367602.00  227971.00           9
481928.00  279748.00          15
422142.00  184686.00           9
386843.00  256336.00           9
313503.00  320794.00           9
388131.00  256831.00           9
288295.00  180395.00           5
397778.00  270993.00           9
370758.00  192106.00           9
362983.00  256305.00           9
420057.00  285412.00           9
369809.00  181561.00           9
421099.00  240582.00           9
329018.00  302537.00           9
475455.00  294004.00          15
333848.00  240593.00           9
492195.00  238318.00          15
468226.00  361336.00          11
384488.00  229699.00           9
434354.00  266221.00           9
369500.00  268269.00           9
268739.00  339617.00          13
388235.00  313142.00           9
296640.00  213944.00           9
386087.00  242585.00           9
383504.00  221446.00           9
319595.00  240232.00           9
424057.00  179700.00           9
348216.00  265497.00           9
439150.00  86936.00           9
429047.00  194799.00           9
364027.00  261755.00           9
379403.00  267989.00           9
389595.00  303012.00           9
325999.00  280386.00           9
330307.00  242297.00           9
361134.00  191237.00           9
393818.00  302840.00           9
351482.00  334662.00           9
341057.00  341338.00           9
374464.00  284441.00           9
